,compound,neg,neu,pos,published
16190,0.0,0.0,1.0,0.0,2018-05-20T22:05:00.000+03:00
16191,0.6908,0.0,0.82,0.18,2018-05-20T22:05:00.000+03:00
16192,0.0,0.0,1.0,0.0,2018-05-20T22:04:00.000+03:00
16193,0.264,0.052,0.883,0.065,2018-05-20T22:04:00.000+03:00
16194,0.9413,0.028,0.917,0.055,2018-05-20T22:02:00.000+03:00
16195,0.9958,0.005,0.872,0.123,2018-05-20T22:00:00.000+03:00
16196,0.9231,0.047,0.872,0.08,2018-05-20T22:00:00.000+03:00
16197,0.9865,0.024,0.847,0.128,2018-05-20T22:00:00.000+03:00
16198,0.9279,0.0,0.798,0.202,2018-05-20T22:00:00.000+03:00
16199,0.9638,0.017,0.891,0.092,2018-05-20T22:00:00.000+03:00
16200,0.0,0.0,1.0,0.0,2018-05-20T21:59:00.000+03:00
16201,-0.6428,0.164,0.749,0.087,2018-05-20T21:59:00.000+03:00
16202,0.9655,0.094,0.749,0.157,2018-05-20T21:53:00.000+03:00
16203,0.0,0.0,1.0,0.0,2018-05-20T21:50:00.000+03:00
16204,0.9909,0.023,0.865,0.111,2018-05-20T21:46:00.000+03:00
16205,0.93,0.034,0.774,0.192,2018-05-20T21:40:00.000+03:00
16206,0.0,0.0,1.0,0.0,2018-05-20T21:39:00.000+03:00
16207,0.9908,0.046,0.826,0.129,2018-05-20T21:39:00.000+03:00
16208,-0.3085,0.057,0.907,0.036,2018-05-20T21:37:00.000+03:00
16209,0.1007,0.182,0.606,0.212,2018-05-20T21:33:00.000+03:00
16210,0.9829,0.01,0.904,0.086,2018-06-08T03:00:00.000+03:00
16211,0.9513,0.012,0.913,0.075,2018-06-08T03:00:00.000+03:00
16212,0.9752,0.02,0.884,0.096,2018-06-08T03:00:00.000+03:00
16213,0.9118,0.015,0.916,0.069,2018-06-08T03:00:00.000+03:00
16214,0.9118,0.015,0.916,0.069,2018-06-08T03:00:00.000+03:00
16215,0.9618,0.017,0.889,0.094,2018-06-08T03:00:00.000+03:00
16216,0.9353,0.013,0.912,0.075,2018-06-08T03:00:00.000+03:00
16217,0.9622,0.02,0.88,0.101,2018-06-08T03:00:00.000+03:00
16218,0.9622,0.02,0.88,0.101,2018-06-08T03:00:00.000+03:00
16219,0.9629,0.012,0.9,0.088,2018-06-08T03:00:00.000+03:00
16220,0.4939,0.0,0.811,0.189,2018-06-08T03:00:00.000+03:00
16221,0.9622,0.02,0.88,0.101,2018-06-08T03:00:00.000+03:00
16222,-0.5418,0.06,0.887,0.053,2018-06-08T03:00:00.000+03:00
16223,-0.8371,0.101,0.827,0.072,2018-06-08T03:00:00.000+03:00
16224,0.987,0.03,0.768,0.203,2018-06-08T03:00:00.000+03:00
16225,0.9417,0.035,0.885,0.079,2018-06-08T03:00:00.000+03:00
16226,0.9994,0.01,0.858,0.132,2018-06-08T03:00:00.000+03:00
16227,0.9674,0.012,0.901,0.087,2018-06-08T03:00:00.000+03:00
16228,0.9659,0.018,0.858,0.124,2018-06-08T03:00:00.000+03:00
16229,0.9752,0.02,0.884,0.096,2018-06-08T03:00:00.000+03:00
16230,0.9752,0.02,0.884,0.096,2018-06-08T03:00:00.000+03:00
16231,0.3818,0.0,0.902,0.098,2018-06-08T03:00:00.000+03:00
16232,0.997,0.009,0.826,0.164,2018-06-08T03:00:00.000+03:00
16233,-0.68,0.06,0.94,0.0,2018-06-08T03:00:00.000+03:00
16234,0.9659,0.018,0.858,0.124,2018-06-08T03:00:00.000+03:00
16235,0.9694,0.055,0.827,0.118,2018-06-08T03:00:00.000+03:00
16236,0.9891,0.071,0.745,0.184,2018-06-08T03:00:00.000+03:00
16237,0.9168,0.015,0.917,0.068,2018-06-08T03:00:00.000+03:00
16238,0.9353,0.013,0.912,0.075,2018-06-08T03:00:00.000+03:00
16239,0.9752,0.02,0.884,0.096,2018-06-08T03:00:00.000+03:00
16240,0.6369,0.082,0.778,0.139,2018-06-08T03:00:00.000+03:00
16241,0.9431,0.014,0.9,0.086,2018-06-08T03:00:00.000+03:00
16242,0.9306,0.018,0.909,0.073,2018-06-08T03:00:00.000+03:00
16243,0.9306,0.018,0.909,0.073,2018-06-08T03:00:00.000+03:00
16244,0.9933,0.013,0.829,0.157,2018-06-08T03:00:00.000+03:00
16245,0.25,0.067,0.857,0.076,2018-06-08T03:00:00.000+03:00
16246,-0.5859,0.096,0.904,0.0,2018-06-08T03:00:00.000+03:00
16247,0.9325,0.013,0.917,0.07,2018-06-08T03:00:00.000+03:00
16248,0.9353,0.013,0.912,0.075,2018-06-08T03:00:00.000+03:00
16249,0.9118,0.015,0.916,0.069,2018-06-08T03:00:00.000+03:00
16250,0.9752,0.02,0.884,0.096,2018-06-08T03:00:00.000+03:00
16251,0.9318,0.014,0.913,0.073,2018-06-08T03:00:00.000+03:00
16252,0.9251,0.017,0.919,0.064,2018-06-08T03:00:00.000+03:00
16253,0.9274,0.034,0.907,0.059,2018-06-08T03:00:00.000+03:00
16254,0.9343,0.014,0.907,0.079,2018-06-08T03:00:00.000+03:00
16255,0.0516,0.083,0.827,0.09,2018-06-08T02:57:00.000+03:00
16256,0.7717,0.0,0.843,0.157,2018-06-08T02:53:00.000+03:00
16257,0.962,0.01,0.907,0.083,2018-06-08T02:53:00.000+03:00
16258,0.9661,0.006,0.907,0.087,2018-06-08T02:51:00.000+03:00
16259,0.0,0.0,1.0,0.0,2018-06-08T02:46:00.000+03:00
16260,0.8481,0.0,0.864,0.136,2018-06-08T02:45:00.000+03:00
16261,0.0772,0.011,0.977,0.012,2018-06-08T02:38:00.000+03:00
16262,-0.7184,0.032,0.953,0.015,2018-06-08T02:38:00.000+03:00
16263,0.0772,0.011,0.977,0.012,2018-06-08T02:34:00.000+03:00
16264,-0.4883,0.034,0.943,0.023,2018-06-08T02:34:00.000+03:00
16265,0.9682,0.013,0.897,0.09,2018-06-08T02:31:00.000+03:00
16266,0.0,0.0,1.0,0.0,2018-06-08T02:30:00.000+03:00
16267,0.962,0.01,0.911,0.079,2018-06-08T02:27:00.000+03:00
16268,-0.217,0.05,0.909,0.04,2018-06-08T02:25:00.000+03:00
16269,0.2551,0.161,0.643,0.196,2018-06-08T02:24:00.000+03:00
16270,0.0,0.0,0.0,0.0,2018-06-08T02:21:00.000+03:00
16271,0.4404,0.0,0.932,0.068,2018-06-08T02:20:00.000+03:00
16272,0.0,0.0,0.0,0.0,2018-06-08T02:20:00.000+03:00
16273,0.5267,0.0,0.907,0.093,2018-06-08T02:20:00.000+03:00
16274,0.4019,0.0,0.954,0.046,2018-06-08T02:20:00.000+03:00
16275,0.9872,0.031,0.871,0.098,2018-06-08T02:19:00.000+03:00
16276,0.9782,0.005,0.893,0.102,2018-06-08T02:12:00.000+03:00
16277,0.1531,0.022,0.949,0.029,2018-06-08T02:11:00.000+03:00
16278,0.0,0.0,1.0,0.0,2018-06-08T02:11:00.000+03:00
16279,0.0,0.0,1.0,0.0,2018-06-08T02:11:00.000+03:00
16280,0.0,0.0,1.0,0.0,2018-06-08T02:11:00.000+03:00
16281,0.9973,0.05,0.82,0.13,2018-06-08T02:08:00.000+03:00
16282,0.9693,0.053,0.704,0.242,2018-06-08T02:07:00.000+03:00
16283,0.9382,0.026,0.76,0.213,2018-06-08T02:07:00.000+03:00
16284,0.9968,0.024,0.828,0.148,2018-06-08T02:05:00.000+03:00
16285,0.0,0.0,1.0,0.0,2018-06-08T02:05:00.000+03:00
16286,0.7519,0.087,0.809,0.104,2018-06-08T02:05:00.000+03:00
16287,0.4389,0.102,0.771,0.126,2018-06-08T02:00:00.000+03:00
16288,0.0,0.0,1.0,0.0,2018-06-08T01:59:00.000+03:00
16289,0.4215,0.0,0.917,0.083,2018-06-08T01:57:00.000+03:00
16290,0.5423,0.0,0.916,0.084,2018-06-08T01:55:00.000+03:00
16291,0.9932,0.023,0.849,0.127,2018-06-08T01:54:00.000+03:00
16292,-0.7605,0.081,0.87,0.049,2018-06-08T01:50:00.000+03:00
16293,0.3832,0.05,0.837,0.112,2018-06-08T01:50:00.000+03:00
16294,0.2023,0.01,0.979,0.011,2018-06-08T01:49:00.000+03:00
16295,0.9359,0.016,0.873,0.111,2018-06-08T01:49:00.000+03:00
16296,0.0,0.0,1.0,0.0,2018-06-08T01:49:00.000+03:00
16297,0.5267,0.038,0.864,0.099,2018-06-08T01:49:00.000+03:00
16298,0.9041,0.016,0.884,0.1,2018-06-08T01:49:00.000+03:00
16299,0.296,0.236,0.402,0.362,2018-06-08T01:44:00.000+03:00
16300,0.9837,0.016,0.897,0.087,2018-06-08T01:36:00.000+03:00
16301,0.9757,0.071,0.736,0.193,2018-06-08T01:35:00.000+03:00
16302,0.0,0.0,1.0,0.0,2018-06-08T01:30:00.000+03:00
16303,0.3182,0.114,0.675,0.211,2018-06-08T01:25:00.000+03:00
16304,0.962,0.01,0.909,0.081,2018-06-08T01:16:00.000+03:00
16305,0.9532,0.016,0.909,0.076,2018-06-08T01:16:00.000+03:00
16306,0.6249,0.104,0.729,0.167,2018-06-08T01:15:00.000+03:00
16307,0.961,0.049,0.835,0.116,2018-06-08T01:12:00.000+03:00
16308,0.9545,0.047,0.849,0.104,2018-06-08T01:07:00.000+03:00
16309,0.9979,0.026,0.855,0.119,2018-06-08T01:00:00.000+03:00
16310,0.9559,0.0,0.843,0.157,2018-05-25T05:17:00.000+03:00
16311,0.9651,0.0,0.822,0.178,2018-05-25T05:17:00.000+03:00
16312,0.9274,0.0,0.865,0.135,2018-05-25T05:17:00.000+03:00
16313,0.9571,0.022,0.796,0.181,2018-05-25T05:17:00.000+03:00
16314,0.9274,0.0,0.861,0.139,2018-05-25T05:17:00.000+03:00
16315,0.9565,0.0,0.829,0.171,2018-05-25T05:17:00.000+03:00
16316,0.9287,0.0,0.856,0.144,2018-05-25T05:17:00.000+03:00
16317,0.9413,0.0,0.835,0.165,2018-05-25T05:17:00.000+03:00
16318,0.9721,0.0,0.761,0.239,2018-05-25T05:15:00.000+03:00
16319,0.6486,0.0,0.933,0.067,2018-05-25T05:12:00.000+03:00
16320,0.9991,0.019,0.842,0.139,2018-05-25T05:09:00.000+03:00
16321,0.3182,0.0,0.935,0.065,2018-05-25T05:03:00.000+03:00
16322,0.9834,0.025,0.903,0.072,2018-05-25T05:02:00.000+03:00
16323,-0.9818,0.119,0.807,0.074,2018-05-25T05:00:00.000+03:00
16324,0.3818,0.025,0.916,0.059,2018-05-25T04:54:00.000+03:00
16325,0.5719,0.0,0.909,0.091,2018-05-25T04:53:00.000+03:00
16326,0.975,0.017,0.786,0.196,2018-05-25T04:52:00.000+03:00
16327,0.9845,0.031,0.819,0.151,2018-05-25T04:52:00.000+03:00
16328,0.0,0.0,1.0,0.0,2018-05-25T04:51:00.000+03:00
16329,0.0,0.0,1.0,0.0,2018-05-25T04:50:00.000+03:00
16330,0.9972,0.02,0.878,0.102,2018-05-25T04:50:00.000+03:00
16331,0.5994,0.0,0.891,0.109,2018-05-25T04:49:00.000+03:00
16332,-0.2732,0.056,0.915,0.029,2018-05-25T04:47:00.000+03:00
16333,0.9951,0.014,0.844,0.142,2018-05-25T04:46:00.000+03:00
16334,0.0,0.0,1.0,0.0,2018-05-25T04:44:00.000+03:00
16335,-0.2057,0.066,0.875,0.06,2018-05-25T04:38:00.000+03:00
16336,0.982,0.049,0.844,0.106,2018-05-25T04:38:00.000+03:00
16337,0.0,0.0,1.0,0.0,2018-05-25T04:38:00.000+03:00
16338,0.0,0.0,1.0,0.0,2018-05-25T04:38:00.000+03:00
16339,0.8805,0.03,0.848,0.122,2018-05-25T04:35:00.000+03:00
16340,0.8238,0.086,0.795,0.119,2018-05-25T04:30:00.000+03:00
16341,0.893,0.0,0.911,0.089,2018-05-25T04:28:00.000+03:00
16342,0.893,0.0,0.911,0.089,2018-05-25T04:28:00.000+03:00
16343,-0.9538,0.125,0.827,0.048,2018-05-25T04:28:00.000+03:00
16344,0.893,0.0,0.911,0.089,2018-05-25T04:28:00.000+03:00
16345,0.893,0.0,0.911,0.089,2018-05-25T04:28:00.000+03:00
16346,0.893,0.0,0.911,0.089,2018-05-25T04:28:00.000+03:00
16347,0.9557,0.0,0.934,0.066,2018-05-25T04:28:00.000+03:00
16348,0.5473,0.032,0.893,0.075,2018-05-25T04:25:00.000+03:00
16349,0.8731,0.009,0.968,0.023,2018-05-25T04:19:00.000+03:00
16350,0.3007,0.048,0.891,0.061,2018-05-25T04:14:00.000+03:00
16351,0.9437,0.0,0.761,0.239,2018-05-25T04:07:00.000+03:00
16352,0.3612,0.074,0.836,0.09,2018-05-25T04:07:00.000+03:00
16353,0.9942,0.057,0.785,0.158,2018-05-25T04:06:00.000+03:00
16354,0.9942,0.055,0.793,0.152,2018-05-25T04:06:00.000+03:00
16355,-0.4767,0.02,0.969,0.011,2018-05-25T04:04:00.000+03:00
16356,-0.9688,0.098,0.841,0.061,2018-05-25T04:04:00.000+03:00
16357,-0.1027,0.015,0.971,0.014,2018-05-25T04:04:00.000+03:00
16358,0.2263,0.014,0.969,0.016,2018-05-25T04:04:00.000+03:00
16359,-0.1779,0.015,0.972,0.013,2018-05-25T04:04:00.000+03:00
16360,0.0,0.0,1.0,0.0,2018-05-25T04:01:00.000+03:00
16361,0.0,0.0,1.0,0.0,2018-05-25T04:00:00.000+03:00
16362,0.8352,0.068,0.826,0.106,2018-05-25T04:00:00.000+03:00
16363,0.8999,0.097,0.714,0.189,2018-05-25T03:56:00.000+03:00
16364,0.4162,0.049,0.873,0.077,2018-05-25T03:53:00.000+03:00
16365,-0.9841,0.106,0.839,0.055,2018-05-25T03:52:00.000+03:00
16366,0.6124,0.048,0.876,0.077,2018-05-25T03:51:00.000+03:00
16367,0.743,0.0,0.872,0.128,2018-05-25T03:35:00.000+03:00
16368,0.5944,0.086,0.79,0.124,2018-05-25T03:30:00.000+03:00
16369,0.9732,0.044,0.853,0.103,2018-05-25T03:30:00.000+03:00
16370,0.5574,0.0,0.956,0.044,2018-05-25T03:26:00.000+03:00
16371,-0.8668,0.101,0.832,0.067,2018-05-25T03:24:00.000+03:00
16372,0.5574,0.0,0.783,0.217,2018-05-25T03:18:00.000+03:00
16373,0.8074,0.111,0.762,0.126,2018-05-25T03:13:00.000+03:00
16374,0.0,0.0,1.0,0.0,2018-05-25T03:13:00.000+03:00
16375,0.3164,0.077,0.858,0.065,2018-05-25T03:12:00.000+03:00
16376,-0.0258,0.036,0.93,0.034,2018-05-25T03:06:00.000+03:00
16377,0.9865,0.021,0.917,0.061,2018-05-25T03:02:00.000+03:00
16378,0.0,0.0,1.0,0.0,2018-05-25T03:01:00.000+03:00
16379,-0.3919,0.097,0.903,0.0,2018-05-25T03:00:00.000+03:00
16380,0.9879,0.005,0.896,0.099,2018-05-25T03:00:00.000+03:00
16381,0.9481,0.016,0.91,0.074,2018-05-25T03:00:00.000+03:00
16382,-0.7506,0.007,0.99,0.003,2018-05-25T03:00:00.000+03:00
16383,0.9513,0.012,0.913,0.075,2018-05-25T03:00:00.000+03:00
16384,0.9982,0.018,0.84,0.142,2018-05-25T03:00:00.000+03:00
16385,0.992,0.092,0.765,0.143,2018-05-25T03:00:00.000+03:00
16386,-0.9755,0.123,0.801,0.076,2018-05-25T03:00:00.000+03:00
16387,0.9893,0.01,0.888,0.102,2018-05-25T03:00:00.000+03:00
16388,0.0516,0.078,0.819,0.103,2018-05-25T03:00:00.000+03:00
16389,-0.9903,0.138,0.792,0.07,2018-05-25T03:00:00.000+03:00
16390,-0.9442,0.087,0.879,0.034,2018-05-25T03:00:00.000+03:00
16391,0.9431,0.014,0.9,0.086,2018-05-25T03:00:00.000+03:00
16392,0.9325,0.013,0.917,0.07,2018-05-25T03:00:00.000+03:00
16393,0.9253,0.017,0.916,0.067,2018-05-25T03:00:00.000+03:00
16394,0.9393,0.012,0.918,0.07,2018-05-25T03:00:00.000+03:00
16395,0.9306,0.018,0.909,0.073,2018-05-25T03:00:00.000+03:00
16396,0.9976,0.013,0.854,0.133,2018-05-25T03:00:00.000+03:00
16397,-0.9215,0.11,0.815,0.075,2018-05-25T03:00:00.000+03:00
16398,-0.4989,0.15,0.769,0.082,2018-05-25T03:00:00.000+03:00
16399,-0.9442,0.087,0.879,0.034,2018-05-25T03:00:00.000+03:00
16400,-0.9442,0.087,0.879,0.034,2018-05-25T03:00:00.000+03:00
16401,0.9318,0.014,0.913,0.073,2018-05-25T03:00:00.000+03:00
16402,0.9343,0.014,0.907,0.079,2018-05-25T03:00:00.000+03:00
16403,0.6369,0.102,0.602,0.296,2018-05-25T03:00:00.000+03:00
16404,0.9306,0.018,0.909,0.073,2018-05-25T03:00:00.000+03:00
16405,0.9629,0.012,0.9,0.088,2018-05-25T03:00:00.000+03:00
16406,0.9629,0.012,0.9,0.088,2018-05-25T03:00:00.000+03:00
16407,0.9393,0.012,0.918,0.07,2018-05-25T03:00:00.000+03:00
16408,-0.9442,0.087,0.879,0.034,2018-05-25T03:00:00.000+03:00
16409,-0.9596,0.17,0.735,0.095,2018-05-25T03:00:00.000+03:00
16410,0.0,0.0,1.0,0.0,2018-06-05T22:45:00.000+03:00
16411,0.4497,0.0,0.826,0.174,2018-06-05T22:44:00.000+03:00
16412,-0.9393,0.117,0.828,0.055,2018-06-05T22:44:00.000+03:00
16413,0.9999,0.0,0.645,0.355,2018-06-05T22:42:00.000+03:00
16414,0.9537,0.038,0.889,0.073,2018-06-05T22:40:00.000+03:00
16415,-0.9524,0.076,0.915,0.009,2018-06-05T22:37:00.000+03:00
16416,0.0,0.0,1.0,0.0,2018-06-05T22:37:00.000+03:00
16417,0.0,0.0,1.0,0.0,2018-06-05T22:34:00.000+03:00
16418,0.0,0.0,1.0,0.0,2018-06-05T22:32:00.000+03:00
16419,0.959,0.0,0.653,0.347,2018-06-05T22:30:00.000+03:00
16420,0.6595,0.022,0.885,0.092,2018-06-05T22:29:00.000+03:00
16421,0.0,0.0,0.0,0.0,2018-06-05T22:28:00.000+03:00
16422,0.9371,0.017,0.781,0.202,2018-06-05T22:24:00.000+03:00
16423,0.9042,0.047,0.751,0.202,2018-06-05T22:20:00.000+03:00
16424,-0.6369,0.192,0.699,0.109,2018-06-05T22:19:00.000+03:00
16425,0.9001,0.047,0.867,0.086,2018-06-05T22:12:00.000+03:00
16426,-0.1533,0.094,0.82,0.087,2018-06-05T22:06:00.000+03:00
16427,0.9795,0.017,0.875,0.109,2018-06-05T22:03:00.000+03:00
16428,-0.0387,0.024,0.943,0.032,2018-06-05T22:03:00.000+03:00
16429,0.0,0.0,1.0,0.0,2018-06-05T22:02:00.000+03:00
16430,0.8337,0.04,0.894,0.065,2018-06-05T22:00:00.000+03:00
16431,0.9647,0.051,0.871,0.077,2018-06-05T22:00:00.000+03:00
16432,0.8337,0.04,0.894,0.065,2018-06-05T22:00:00.000+03:00
16433,0.9863,0.04,0.848,0.112,2018-06-05T22:00:00.000+03:00
16434,0.9999,0.0,0.655,0.345,2018-06-05T22:00:00.000+03:00
16435,1.0,0.0,0.431,0.569,2018-06-05T21:59:00.000+03:00
16436,0.9575,0.0,0.905,0.095,2018-06-05T21:59:00.000+03:00
16437,-0.6808,0.038,0.962,0.0,2018-06-05T21:58:00.000+03:00
16438,0.9998,0.0,0.602,0.398,2018-06-05T21:57:00.000+03:00
16439,0.0,0.0,1.0,0.0,2018-06-05T21:56:00.000+03:00
16440,0.5396,0.0,0.877,0.123,2018-06-05T21:52:00.000+03:00
16441,0.5859,0.025,0.926,0.049,2018-06-05T21:52:00.000+03:00
16442,0.9592,0.039,0.87,0.091,2018-06-05T21:51:00.000+03:00
16443,0.9804,0.024,0.892,0.085,2018-06-05T21:50:00.000+03:00
16444,0.9246,0.0,0.864,0.136,2018-06-05T21:49:00.000+03:00
16445,0.3818,0.0,0.951,0.049,2018-06-05T21:48:00.000+03:00
16446,0.8483,0.055,0.866,0.08,2018-06-05T21:48:00.000+03:00
16447,0.0,0.0,1.0,0.0,2018-06-05T21:48:00.000+03:00
16448,0.9197,0.044,0.881,0.075,2018-06-05T21:40:00.000+03:00
16449,-0.7319,0.101,0.853,0.046,2018-06-05T21:38:00.000+03:00
16450,0.846,0.057,0.857,0.086,2018-06-05T21:31:00.000+03:00
16451,-0.905,0.222,0.742,0.036,2018-06-05T21:30:00.000+03:00
16452,-0.1779,0.045,0.955,0.0,2018-06-05T21:30:00.000+03:00
16453,-0.9571,0.082,0.892,0.026,2018-06-05T21:28:00.000+03:00
16454,0.0,0.0,1.0,0.0,2018-06-05T21:27:00.000+03:00
16455,0.8622,0.041,0.734,0.226,2018-06-05T21:27:00.000+03:00
16456,0.9402,0.0,0.922,0.078,2018-06-05T21:22:00.000+03:00
16457,-0.7394,0.176,0.824,0.0,2018-06-05T21:21:00.000+03:00
16458,0.8591,0.0,0.734,0.266,2018-06-05T21:19:00.000+03:00
16459,0.9985,0.0,0.812,0.188,2018-06-05T21:19:00.000+03:00
16460,-0.9081,0.056,0.917,0.028,2018-06-05T21:19:00.000+03:00
16461,0.0,0.0,1.0,0.0,2018-06-05T21:18:00.000+03:00
16462,0.9672,0.0,0.894,0.106,2018-06-05T21:18:00.000+03:00
16463,0.9672,0.0,0.894,0.106,2018-06-05T21:18:00.000+03:00
16464,0.6858,0.109,0.697,0.194,2018-06-05T21:17:00.000+03:00
16465,0.8018,0.0,0.79,0.21,2018-06-05T21:17:00.000+03:00
16466,0.0,0.0,1.0,0.0,2018-06-05T21:15:00.000+03:00
16467,0.9637,0.041,0.867,0.092,2018-06-05T21:12:00.000+03:00
16468,-0.4215,0.045,0.955,0.0,2018-06-05T21:09:00.000+03:00
16469,0.9778,0.038,0.859,0.103,2018-06-05T21:07:00.000+03:00
16470,0.982,0.039,0.856,0.105,2018-06-05T21:06:00.000+03:00
16471,0.7263,0.0,0.96,0.04,2018-06-05T21:06:00.000+03:00
16472,0.9289,0.074,0.824,0.102,2018-06-05T21:06:00.000+03:00
16473,-0.559,0.066,0.92,0.014,2018-06-05T21:06:00.000+03:00
16474,-0.8591,0.25,0.701,0.049,2018-06-05T21:04:00.000+03:00
16475,0.9721,0.04,0.863,0.098,2018-06-05T21:03:00.000+03:00
16476,0.8939,0.012,0.958,0.03,2018-06-05T21:02:00.000+03:00
16477,-0.8316,0.268,0.732,0.0,2018-06-05T21:01:00.000+03:00
16478,-0.1471,0.067,0.871,0.062,2018-06-05T21:01:00.000+03:00
16479,0.3073,0.101,0.789,0.109,2018-06-05T21:01:00.000+03:00
16480,0.7089,0.0,0.863,0.137,2018-06-05T21:00:00.000+03:00
16481,0.8225,0.0,0.89,0.11,2018-06-05T20:59:00.000+03:00
16482,0.6249,0.0,0.927,0.073,2018-06-05T20:59:00.000+03:00
16483,0.8225,0.0,0.89,0.11,2018-06-05T20:59:00.000+03:00
16484,0.8225,0.0,0.89,0.11,2018-06-05T20:59:00.000+03:00
16485,-0.5719,0.134,0.866,0.0,2018-06-05T20:59:00.000+03:00
16486,0.4019,0.065,0.801,0.134,2018-06-05T20:59:00.000+03:00
16487,-0.8519,0.15,0.85,0.0,2018-06-05T20:55:00.000+03:00
16488,0.9666,0.043,0.863,0.094,2018-06-05T20:54:00.000+03:00
16489,0.9721,0.04,0.86,0.099,2018-06-05T20:54:00.000+03:00
16490,0.8316,0.037,0.806,0.157,2018-06-05T20:53:00.000+03:00
16491,0.7003,0.0,0.847,0.153,2018-06-05T20:50:00.000+03:00
16492,0.0,0.0,1.0,0.0,2018-06-05T20:49:00.000+03:00
16493,0.296,0.0,0.969,0.031,2018-06-05T20:43:00.000+03:00
16494,0.6371,0.1,0.786,0.114,2018-06-05T20:42:00.000+03:00
16495,-0.8126,0.113,0.887,0.0,2018-06-05T20:41:00.000+03:00
16496,-0.8273,0.083,0.864,0.053,2018-06-05T20:40:00.000+03:00
16497,0.8939,0.012,0.957,0.03,2018-06-05T20:40:00.000+03:00
16498,-0.128,0.014,0.986,0.0,2018-06-05T20:40:00.000+03:00
16499,0.5423,0.0,0.71,0.29,2018-06-05T20:37:00.000+03:00
16500,0.8939,0.012,0.959,0.029,2018-06-05T20:36:00.000+03:00
16501,0.0,0.0,1.0,0.0,2018-06-05T20:34:00.000+03:00
16502,0.0,0.0,1.0,0.0,2018-06-05T20:34:00.000+03:00
16503,0.0,0.0,0.0,0.0,2018-06-05T20:34:00.000+03:00
16504,-0.1871,0.039,0.919,0.041,2018-06-05T20:32:00.000+03:00
16505,0.9775,0.052,0.835,0.113,2018-06-05T20:31:00.000+03:00
16506,0.4215,0.057,0.841,0.102,2018-06-05T20:31:00.000+03:00
16507,0.989,0.057,0.822,0.121,2018-06-05T20:31:00.000+03:00
16508,0.9743,0.054,0.836,0.11,2018-06-05T20:31:00.000+03:00
16509,0.9772,0.033,0.877,0.089,2018-06-05T20:31:00.000+03:00
16510,0.9659,0.017,0.832,0.151,2018-05-26T02:08:00.000+03:00
16511,0.6652,0.0,0.91,0.09,2018-05-26T02:07:00.000+03:00
16512,0.0,0.0,1.0,0.0,2018-05-26T02:06:00.000+03:00
16513,0.9958,0.051,0.837,0.113,2018-05-26T02:05:00.000+03:00
16514,0.3328,0.051,0.839,0.11,2018-05-26T02:03:00.000+03:00
16515,0.3328,0.051,0.839,0.11,2018-05-26T02:03:00.000+03:00
16516,0.3328,0.051,0.839,0.11,2018-05-26T02:03:00.000+03:00
16517,0.9456,0.018,0.849,0.134,2018-05-26T02:03:00.000+03:00
16518,0.9979,0.018,0.88,0.102,2018-05-26T02:02:00.000+03:00
16519,0.9557,0.041,0.862,0.097,2018-05-26T02:01:00.000+03:00
16520,0.0,0.0,1.0,0.0,2018-05-26T02:00:00.000+03:00
16521,-0.9628,0.15,0.796,0.054,2018-05-26T02:00:00.000+03:00
16522,0.9676,0.096,0.758,0.146,2018-05-26T01:57:00.000+03:00
16523,0.0,0.0,1.0,0.0,2018-05-26T01:55:00.000+03:00
16524,0.8767,0.03,0.815,0.156,2018-05-26T01:52:00.000+03:00
16525,0.4137,0.0,0.969,0.031,2018-05-26T01:49:00.000+03:00
16526,0.3182,0.0,0.85,0.15,2018-05-26T01:47:00.000+03:00
16527,-0.4967,0.085,0.845,0.07,2018-05-26T01:44:00.000+03:00
16528,-0.1901,0.099,0.901,0.0,2018-05-26T01:39:00.000+03:00
16529,0.0772,0.0,0.984,0.016,2018-05-26T01:38:00.000+03:00
16530,0.999,0.014,0.853,0.133,2018-05-26T01:36:00.000+03:00
16531,0.9991,0.014,0.849,0.137,2018-05-26T01:36:00.000+03:00
16532,0.0,0.0,1.0,0.0,2018-05-26T01:36:00.000+03:00
16533,0.9994,0.065,0.802,0.134,2018-05-26T01:35:00.000+03:00
16534,0.9994,0.065,0.799,0.135,2018-05-26T01:35:00.000+03:00
16535,0.9994,0.065,0.8,0.135,2018-05-26T01:35:00.000+03:00
16536,0.6843,0.08,0.836,0.084,2018-05-26T01:35:00.000+03:00
16537,0.9994,0.065,0.8,0.135,2018-05-26T01:35:00.000+03:00
16538,0.9958,0.061,0.845,0.094,2018-05-26T01:30:00.000+03:00
16539,0.5574,0.07,0.83,0.099,2018-05-26T01:29:00.000+03:00
16540,-0.8176,0.128,0.872,0.0,2018-05-26T01:29:00.000+03:00
16541,0.4019,0.0,0.87,0.13,2018-05-26T01:27:00.000+03:00
16542,0.2312,0.063,0.86,0.077,2018-05-26T01:26:00.000+03:00
16543,0.2422,0.198,0.584,0.218,2018-05-26T01:26:00.000+03:00
16544,-0.9702,0.119,0.823,0.058,2018-05-26T01:25:00.000+03:00
16545,0.5423,0.029,0.916,0.054,2018-05-26T01:25:00.000+03:00
16546,0.9577,0.044,0.864,0.092,2018-05-26T01:25:00.000+03:00
16547,0.989,0.016,0.869,0.115,2018-05-26T01:25:00.000+03:00
